Rubber_content,Aggregate_size,Water_cement_ratio,Compressive_strength,Flexural_strength,Damping_ratio,Cement_content,Fine_aggregate_content,Coarse_aggregate_content,Crumb_rubber_kg_m3,Water_kg,Water_percent
19.66,21.32,0.51,32.5,5.86,0.122,497.0500367,889.4032494,1198.482737,19.66,253.4955187,8.869398164
7.81,21.05,0.47,48.05,9.08,0.0504,427.8365983,807.0026228,1032.689203,7.81,201.0832012,8.119909756
4.78,14.73,0.45,47.84,10,0.0309,436.3675377,777.6835574,1169.987421,4.78,196.365392,7.595799717
4.81,10.97,0.64,43.82,7.16,0.0292,496.6087091,761.8938154,1094.019966,4.81,317.8295738,11.8807596
2.11,17.76,0.39,54.54,10,0.02,429.1625419,622.653114,1025.824736,2.11,167.3733913,7.448338743
5.57,10.76,0.59,44.44,8.08,0.0337,288.839946,868.0121426,1023.697231,5.57,170.4155681,7.231616599
19.93,9.72,0.6,27.13,3.01,0.1247,470.7412322,787.6515646,1100.059211,19.93,282.4447393,10.61492409
26.45,19.61,0.47,25.12,3.48,0.1672,360.2292239,771.5002224,1070.704034,26.45,169.3077352,7.059809665
24.42,5.81,0.42,25.63,2,0.1568,280.9599967,761.850103,1046.92046,24.42,118.0031986,5.286517481
20.55,6.9,0.49,28,3.26,0.1297,391.5915191,717.5742622,1191.787827,20.55,191.8798443,7.634324325
3.31,5.14,0.34,57.38,8.33,0.02,486.1433002,676.3994074,1092.675948,3.31,165.2887221,6.819355434
8.68,8.06,0.32,48.11,8.89,0.0465,336.6127512,826.5965956,1185.762196,8.68,107.7160804,4.369169099
9.29,6.38,0.34,44.98,7.51,0.0525,388.1328981,752.8702553,1032.799945,9.29,131.9651853,5.700296457
7.5,24.92,0.37,47.79,10,0.0404,318.2309153,610.1818597,1036.693213,7.5,117.7454387,5.632805907
15.45,10.78,0.5,34.75,5.84,0.0943,292.6923878,719.7283499,1119.205538,15.45,146.3461939,6.381126714
16.07,7.99,0.64,33.64,4.5,0.1074,297.7198883,878.5810915,1053.975129,16.07,190.5407285,7.819022436
10.71,9.82,0.39,46.17,7.01,0.0669,439.9423993,712.1683685,1036.987571,10.71,171.5775357,7.23532756
10.61,23.72,0.67,38.34,6.79,0.0612,470.0963836,723.9699024,1018.937077,10.61,314.964577,12.40712653
24.86,15.4,0.68,20.35,2.43,0.1619,311.5257446,787.1883369,1015.254134,24.86,211.8375064,9.011809054
23.68,12.3,0.68,21.97,2.17,0.1498,343.4300849,840.5024411,1150.633677,23.68,233.5324577,9.010509318
9.23,22.47,0.64,37.49,7.13,0.0554,322.9064829,800.5383353,1056.432629,9.23,206.660149,8.626051598
27.41,12.9,0.45,22.34,2,0.1665,285.9082709,855.0164193,1195.683831,27.41,128.6587219,5.161467345
28.58,11.7,0.33,22.85,2,0.1855,401.7549014,634.1911761,1036.624225,28.58,132.5791175,5.935325749
9.8,9.15,0.53,40.99,7.75,0.0538,433.9828774,877.377766,1070.88933,9.8,230.010925,8.772142751
10.63,12.56,0.52,41.9,8.06,0.065,422.5330458,871.1765797,1074.981724,10.63,219.7171838,8.453787083
15.17,11.33,0.64,31.87,4.99,0.0918,365.3717804,755.744576,1100.030559,15.17,233.8379395,9.46652956
28.23,18.55,0.7,16.79,2,0.1855,402.1022541,787.4226713,1174.127174,28.23,281.4715779,10.52878189
26.29,10.79,0.5,20.07,2.01,0.1666,300.7018475,663.8439151,1166.954042,26.29,150.3509237,6.513940935
3.08,16.54,0.44,53.17,9.57,0.02,313.9468181,734.3842314,1001.991266,3.08,138.1366,6.303178054
11.78,6.32,0.37,41.13,7.41,0.0718,484.9948163,660.8110083,1081.851013,11.78,179.448082,7.418628334
16.6,8.83,0.3,40.21,6.83,0.1031,447.5317045,606.5930037,1165.587346,16.6,134.2595114,5.663592414
15.09,13.15,0.5,37.26,5.32,0.0936,483.0026011,894.2709204,1000.039562,15.09,241.5013005,9.168947136
5.82,23.74,0.52,45.93,9.48,0.0346,481.6696626,677.7439547,1106.727914,5.82,250.4682245,9.929641209
25.76,12.55,0.63,20.29,2,0.1625,422.8663758,777.9324927,1051.895124,25.76,266.4058167,10.4683887
20.31,18.28,0.5,27.66,4.52,0.1215,484.2125026,690.0751151,1082.55371,20.31,242.1062513,9.610222207
25.14,10.1,0.67,15.51,2.23,0.1581,371.6749027,711.1864861,1084.06094,25.14,249.0221848,10.20129305
25.76,7.54,0.55,22.66,2,0.1674,280.7955739,719.3284676,1078.350888,25.76,154.4375656,6.837536914
22.45,6.17,0.64,26.46,2.43,0.1407,293.7656455,700.5140194,1178.390024,22.45,188.0100131,7.889206069
13.18,11.11,0.36,40.42,7.23,0.0777,304.0872117,791.2199278,1107.292722,13.18,109.4713962,4.707938372
18.32,8.15,0.64,30.2,3.54,0.1088,300.9777597,888.2808811,1180.749345,18.32,192.6257662,7.463355981
4.81,8.48,0.57,46.21,8.5,0.02,357.374526,728.590395,1145.348481,4.81,203.7034798,8.349095638
20.21,20.22,0.37,31.03,5.69,0.1239,434.2795776,891.9980172,1070.224014,20.21,160.6834437,6.234335071
5.38,5.32,0.38,49.01,9.15,0.0349,453.9427375,800.3391712,1098.712736,5.38,172.4982402,6.81576073
20.82,16.16,0.67,23.93,2.76,0.131,409.8469204,782.1408585,1077.971708,20.82,274.5974366,10.70398015
6.89,12.59,0.31,50.54,8.95,0.0407,312.2159584,671.1311555,1165.714856,6.89,96.7869471,4.296412087
3.53,15.13,0.49,47.59,9.49,0.02,444.5383525,618.8762118,1037.519562,3.53,217.8237927,9.379706577
4.96,16.26,0.43,46.9,8.18,0.0319,358.0564222,855.5804311,1187.282456,4.96,153.9642616,6.014596488
0.06,11.27,0.57,50.25,9.24,0.02,282.8585367,772.1943192,1116.084899,0.06,161.2293659,6.912514629
21.56,10.9,0.64,24.44,2.54,0.1318,341.7294965,724.3241587,1122.351591,21.56,218.7068778,9.00520394
21.97,19.67,0.44,29.3,5.13,0.1374,352.7321219,843.5901966,1103.36028,21.97,155.2021336,6.266097548
15.45,22.43,0.47,35.34,6.4,0.1061,340.3340177,693.1741148,1110.899295,15.45,159.9569883,6.895249345
4.84,8.85,0.69,42.81,7.06,0.0387,458.6114337,835.0851768,1133.535083,4.84,316.4418893,11.51320085
2.51,6.95,0.61,49.67,8.78,0.02,447.1838075,698.3891506,1131.007051,2.51,272.7821226,10.68949024
0.57,22.96,0.66,49.33,9.52,0.02,433.0214467,876.2643559,1042.829418,0.57,285.7941548,10.83177521
4.97,12,0.48,48.53,7.79,0.0294,310.5811173,680.3900623,1116.488032,4.97,149.0789363,6.592014113
26.73,16.03,0.39,26.98,2.94,0.1693,457.7234601,641.2662353,1070.925288,26.73,178.5121495,7.515803775
7.25,12.19,0.46,44.44,7.5,0.0433,428.9787116,809.4290125,1127.406061,7.25,197.3302073,7.677041259
10.63,7.52,0.59,38.2,5.43,0.0685,322.864291,648.8541759,1109.566916,10.63,190.4899317,8.34601683
3.16,16.79,0.34,54.49,10,0.02,422.5806647,884.8089151,1035.935987,3.16,143.677426,5.769800066
6.67,15.5,0.41,46.28,9.45,0.0381,386.372561,796.6665337,1146.946784,6.67,158.41275,6.349033779
15.58,9.06,0.32,39.91,6.53,0.0895,376.6570136,669.2581984,1091.402689,15.58,120.5302444,5.301695793
18.23,14.04,0.47,28.78,5.62,0.1144,304.667096,662.6456803,1110.28831,18.23,143.1935351,6.395353303
7.36,20.94,0.63,45.06,8.85,0.0483,394.0269407,877.1625117,1134.528573,7.36,248.2369726,9.327605819
1.73,16.81,0.31,55.75,10,0.02,301.984998,782.3573739,1130.574355,1.73,93.61534937,4.052152799
11.73,6.94,0.57,40.99,6.05,0.0732,316.1357452,868.120802,1149.785764,11.73,180.1973748,7.133790075
7.03,15.96,0.67,40.45,7.36,0.0427,309.1601891,633.0675615,1041.350346,7.03,207.1373267,9.424991837
6.59,19.05,0.39,50.38,9.08,0.0318,489.9038214,877.6176587,1022.078247,6.59,191.0624903,7.384764774
28.8,20.85,0.58,16.14,2.34,0.1842,342.6702319,756.0147936,1133.835915,28.8,198.7487345,8.078988027
18.49,17.58,0.69,26.53,3.4,0.1136,358.1449512,800.5265749,1047.196989,18.49,247.1200163,9.998873676
16.71,8.05,0.68,29.71,2.99,0.1009,350.8577334,711.8626415,1022.920974,16.71,238.5832587,10.1917951
12.47,19.2,0.39,43.54,8.03,0.0815,477.6150979,617.7420966,1026.247499,12.47,186.2698882,8.027682168
12.87,18.55,0.34,44.9,8.04,0.0751,403.8525005,887.3917324,1062.560025,12.87,137.3098502,5.483655018
16.23,5.49,0.36,38.01,5.45,0.0963,482.2151778,898.3794987,1198.35741,16.23,173.597464,6.269818917
20.89,13.23,0.58,25.54,3.21,0.1416,345.9834793,709.3640546,1031.452065,20.89,200.670418,8.693202814
21.06,11.66,0.59,22.83,3.77,0.1402,305.2636284,883.1603789,1059.707312,21.06,180.1055407,7.353356943
5.15,18.39,0.57,46.77,9.29,0.0284,402.3680596,650.3178873,1184.14683,5.15,229.349794,9.280409955
15,9.32,0.43,40.13,5.8,0.0938,356.0181382,646.4053349,1192.661613,15,153.0877994,6.478061778
12.36,16.82,0.37,46.36,7.05,0.0719,456.4195034,621.933552,1045.768672,12.36,168.8752162,7.325339215
26.12,23.26,0.53,22.3,3.12,0.163,473.47315,717.3808223,1176.090539,26.12,250.9407695,9.49093299
18.94,20.96,0.49,29.93,5.86,0.1228,383.9661724,615.6906751,1027.783589,18.94,188.1434245,8.419844056
15.98,23.43,0.59,28.69,6.76,0.1019,493.6989853,718.3971569,1152.307282,15.98,291.2824013,10.90265102
3.46,24.57,0.48,52.63,10,0.02,401.6628614,641.5171286,1002.601632,3.46,192.7981735,8.599230658
18.17,5.21,0.44,30.54,4.27,0.1201,339.6024865,819.1583387,1081.323926,18.17,149.4250941,6.206186191
3.52,17.45,0.42,51.58,10,0.0229,387.5746134,850.0087948,1049.467041,3.52,162.7813376,6.635058962
10.12,13.26,0.38,44.87,8.01,0.0579,288.2082643,806.3446283,1140.801603,10.12,109.5191404,4.650506854
4.29,22.2,0.41,51.53,10,0.0254,456.8802553,660.1482457,1003.211226,4.29,187.3209047,8.102638729
20.76,10.04,0.34,34.02,3.14,0.1229,302.3157112,830.0544579,1092.980341,20.76,102.7873418,4.37598177
6.19,24.62,0.44,48.69,10,0.038,347.9246675,674.8500591,1139.345805,6.19,153.0868537,6.594599213
11.76,17.27,0.31,40.62,9.02,0.0737,404.3696403,827.8465791,1009.340975,11.76,125.3545885,5.269940537
26.87,20.87,0.37,25.55,3.35,0.1713,289.4545276,770.2192725,1179.480036,26.87,107.0981752,4.512965397
6.13,6.71,0.6,39.22,6.81,0.0377,297.4497178,710.0137549,1072.239481,6.13,178.4698307,7.881888937
15.23,8.67,0.43,39.28,5.58,0.1039,433.1455987,625.0477134,1033.053166,15.23,186.2526074,8.123620386
12.58,20.17,0.57,35.78,6.81,0.0751,295.7909605,848.2528529,1045.092899,12.58,168.6008475,7.113006726
0.54,5.44,0.59,46.43,9.44,0.02,384.9582306,881.8958762,1067.781186,0.54,227.125356,8.864118118
23.78,21.34,0.53,22.86,3.86,0.1473,354.5130394,799.775334,1039.67502,23.78,187.8919109,7.810490248
2.07,5.28,0.68,44.87,7.59,0.02,330.1774698,889.36247,1102.115751,2.07,224.5206794,8.810791691
14.23,18.14,0.31,45.05,6.84,0.0878,321.5313575,880.2334257,1126.586347,14.23,99.67472083,4.081256302
16.82,12.3,0.6,31.35,5.14,0.1071,447.9504846,658.3825202,1086.686022,16.82,268.7702908,10.84359237
18.85,17.23,0.68,26.56,4.45,0.1187,489.3392825,819.3637046,1085.40643,18.85,332.7507121,12.11893086
20.66,18.92,0.64,27.22,4.5,0.1324,310.8395433,704.7914458,1156.339904,20.66,198.9373077,8.318278678
7.6,11.85,0.37,48.68,8.09,0.045,491.1298682,746.2552082,1060.203343,7.6,181.7180512,7.306991775
0.3,7.16,0.43,57.23,10,0.02,410.8477508,647.0896293,1124.553767,0.3,176.6645328,7.487512241
21.7,6.39,0.37,33.25,2.91,0.1301,421.1652892,892.4338284,1178.584317,21.7,155.831157,5.836996864
16.07,16.78,0.54,30.93,6.01,0.1,436.1838032,817.8412149,1044.302873,16.07,235.5392537,9.237061164
25.08,15.41,0.58,24.3,2,0.1604,434.9061559,680.0724929,1123.980146,25.08,252.2455704,10.0245256
24.64,19.84,0.43,23.78,3.56,0.1557,460.3584438,711.4415071,1189.594356,24.64,197.9541308,7.660797856
25.3,15.19,0.52,25,3.63,0.1599,386.3631033,726.744878,1105.959051,25.3,200.9088137,8.216202439
14.55,13.45,0.58,31.21,6.01,0.0989,397.3388893,824.2601172,1195.379545,14.55,230.4565558,8.6573195
10.01,12.96,0.47,44.14,7.18,0.046,351.2419405,877.70918,1062.009209,10.01,165.0837121,6.694245514
23.75,5.53,0.64,24.98,2,0.1476,303.1566706,696.4320399,1112.858779,23.75,194.0202692,8.32627202
13.54,11.71,0.61,34.07,5.62,0.0772,426.220842,741.7500265,1062.20715,13.54,259.9947136,10.3843668
5.5,24.52,0.33,52.11,10,0.024,287.3941932,777.9622719,1000.743885,5.5,94.84008376,4.377691733
25.65,22.47,0.55,22.99,3.94,0.1756,340.6397112,718.0031977,1199.46162,25.65,187.3518412,7.581698766
26.48,11.59,0.39,24.75,2.52,0.1702,300.7305702,751.254397,1048.012014,26.48,117.2849224,5.227155439
13.99,16.76,0.52,40.16,5.56,0.0903,321.9599746,631.7122887,1194.620397,13.99,167.4191868,7.186292401
2.27,21.95,0.68,46.18,9.68,0.02,420.5208008,650.3023163,1130.606565,2.27,285.9541446,11.48569899
11.63,13.83,0.65,34.85,5.91,0.0779,418.2648586,720.3303772,1180.786722,11.63,271.8721581,10.44503505
24.11,5.36,0.46,25.14,2,0.1438,372.6320809,874.4817035,1193.440549,24.11,171.4107572,6.502499029
27.05,6.49,0.42,22.17,2.1,0.1771,299.8378348,704.8074137,1113.565841,27.05,125.9318906,5.544746383
6.1,15.21,0.39,48.61,9.11,0.031,375.3422616,674.9378426,1199.938269,6.1,146.383482,6.092453032
2.01,24.39,0.51,50.5,10,0.02,357.6038718,822.8586663,1153.465982,2.01,182.3779746,7.242059329
26.32,18.86,0.35,26.07,3.31,0.1684,438.5010136,884.7390498,1104.762911,26.32,153.4753548,5.885246303
11.68,6.42,0.52,38.07,6.28,0.0745,407.3858538,737.7370851,1130.988657,11.68,211.840644,8.474872448
16.25,8.79,0.3,44.68,5.34,0.0972,388.1444688,602.5814867,1038.854271,16.25,116.4433406,5.385227031
29.04,20.43,0.43,19.2,2.27,0.1785,387.1360581,806.4447994,1002.206524,29.04,166.468505,6.96143484
2,21.83,0.39,55.26,10,0.02,492.5853152,724.5182405,1051.35787,2,192.1082729,7.801130383
19.45,17.35,0.69,26.19,4.83,0.1299,446.3847288,802.093661,1086.994172,19.45,308.0054629,11.56642087
2.22,17.89,0.59,49.87,10,0.02,389.3355033,683.3149547,1045.610517,2.22,229.7079469,9.774020495
11.26,5.57,0.44,42.17,7.02,0.0752,385.4289748,600.7224431,1102.80718,11.26,169.5887489,7.471504099
24.11,21.57,0.34,29.47,5.45,0.1472,285.8254023,703.3488656,1131.588828,24.11,97.18063678,4.334447268
13,20.77,0.51,39.1,8.94,0.0812,487.3520379,811.4377028,1131.15877,13,248.5495393,9.234617107
29.92,10.18,0.39,22.07,2,0.1967,350.2182738,717.9339849,1178.752886,29.92,136.5851268,5.659424276
16.77,19.17,0.51,32.92,6.52,0.1027,336.306598,665.7522419,1193.263819,16.77,171.516365,7.195658485
9.63,9.3,0.63,35.29,6.87,0.0675,499.8699636,739.2020592,1178.139003,9.63,314.9180771,11.48598638
6.6,5.81,0.55,43.75,7.87,0.05,438.1117277,825.704557,1124.034992,6.6,240.9614503,9.143214943
10.52,9.02,0.55,37.48,7.37,0.0674,290.4200301,635.829926,1041.152831,10.52,159.7310166,7.472258431
11.18,8.57,0.52,38.76,6.21,0.0669,293.6148049,807.5256101,1188.690232,11.18,152.6796986,6.22245178
2.06,11.75,0.67,46.47,8.45,0.02,285.6103441,800.2032071,1034.972079,2.06,191.3589305,8.268885723
11.09,13.37,0.67,36.23,6.31,0.0768,411.9161579,711.2213639,1030.285477,11.09,275.9838258,11.30850993
13.93,15.17,0.51,40.7,6.22,0.0915,295.74419,891.1008574,1063.513866,13.93,150.8295369,6.245223165
21.68,14.54,0.42,29.24,4.5,0.1441,485.3454385,868.4115898,1114.721112,21.68,203.8450842,7.566623614
19.7,10.41,0.48,32.39,4.99,0.1233,486.1194388,694.8484442,1136.294526,19.7,233.3373306,9.07821477
21.26,5.58,0.37,32.86,3.57,0.1374,400.1318947,609.327328,1002.658535,21.26,148.048801,6.786788233
0.25,17.1,0.55,54.65,10,0.02,415.6605649,692.491442,1155.604454,0.25,228.6133107,9.171607851
6.53,12.91,0.5,47.32,8.42,0.0336,344.2167683,661.4165828,1035.00391,6.53,172.1083842,7.755160318
19.85,10.97,0.34,32.92,4.82,0.1297,294.0739593,764.1755742,1059.29697,19.85,99.98514617,4.468846259
14.52,22.34,0.38,36.76,6.53,0.0989,442.2412979,875.6233264,1064.417345,14.52,168.0516932,6.55209674
0.16,19.93,0.49,54.68,10,0.02,302.3929175,861.101253,1066.4892,0.16,148.1725296,6.23014502
24.13,22.16,0.66,19.33,3.54,0.151,298.822681,691.7487467,1152.07352,24.13,197.2229695,8.342772555
23.18,14.9,0.53,23.42,4.12,0.1488,348.469084,728.5792601,1008.188872,23.18,184.6886145,8.054081588
16.45,7.62,0.57,29.54,3.89,0.1099,282.7424452,610.9626597,1039.303564,16.45,161.1631937,7.635815615
1.99,18.92,0.44,53.86,10,0.02,375.4878355,763.2490523,1004.463846,1.99,165.2146476,7.150894337
23,9.12,0.53,28.56,2.89,0.1457,435.6898002,619.010394,1155.659891,23,230.9155941,9.370526034
17.51,13.82,0.48,32.8,4.2,0.107,456.2967649,881.5818499,1196.744468,17.51,219.0224472,7.903650474
23.46,6.3,0.56,25.12,2.05,0.1523,412.9476068,860.0801505,1131.909432,23.46,231.2506598,8.69478491
22.55,21.51,0.32,32.13,4.42,0.1366,466.3123247,664.2562879,1118.027836,22.55,149.2199439,6.165179964
24.09,7.52,0.5,22.59,3.22,0.1581,369.4304848,809.810604,1181.613243,24.09,184.7152424,7.188315693
15.54,23.06,0.42,39.27,6.67,0.0948,466.7298587,770.4061147,1050.990797,15.54,196.0265407,7.84202365
4.21,22.28,0.43,48.84,10,0.02,391.4241283,840.4073138,1013.292461,4.21,168.3123752,6.961827985
20.13,14.29,0.68,24.35,4.02,0.1302,329.0679482,742.695632,1101.993981,20.13,223.7662047,9.255510773
18.61,19.89,0.37,34.79,5.72,0.1063,487.7120423,657.5315912,1052.069741,18.61,180.4534556,7.530262077
22.27,17.39,0.42,31.33,3.9,0.1363,340.4935922,791.95302,1090.216323,22.27,143.0073087,5.988730627
5.1,21.06,0.5,45.65,9.46,0.0323,285.7643265,624.0840981,1091.25997,5.1,142.8821633,6.6484943
5.85,13.64,0.65,43.41,7.83,0.0269,333.3882895,775.3763974,1063.766365,5.85,216.7023881,9.047801197
26.71,20.72,0.47,21.27,3.4,0.1578,360.6712635,663.8114416,1097.264916,26.71,169.5154938,7.313091456
22.5,14.25,0.6,23.05,2.8,0.1326,357.2969303,805.4809311,1076.030376,22.5,214.3781582,8.659342256
27.25,23.82,0.64,10,2.87,0.186,395.4268521,848.4129485,1022.611867,27.25,253.0731853,9.937006603
22.76,14.73,0.42,33.15,4.16,0.1409,474.287914,632.8574188,1173.345141,22.76,199.2009239,7.960231477
17.91,14.25,0.46,34.89,5.1,0.1089,344.31441,720.0805656,1140.254743,17.91,158.3846286,6.652176846
19.62,20.7,0.44,30.64,5.11,0.1287,394.5695338,820.0564763,1008.261773,19.62,173.6105949,7.18551692
26.67,21.43,0.63,15.75,2.38,0.1709,354.8305698,649.1109185,1023.157285,26.67,223.543259,9.816101431
17.36,16.09,0.32,37.64,5.9,0.1085,460.7900731,769.957101,1019.302894,17.36,147.4528234,6.106053635
18.97,8.6,0.42,34.97,4.58,0.1179,314.6723329,801.5516946,1012.348709,18.97,132.1623798,5.797345405
4.69,14.36,0.57,42.43,8.71,0.0272,302.772259,706.4380822,1011.811355,4.69,172.5801876,7.850649356
14.22,24.36,0.53,35.87,7.17,0.091,390.6589557,849.5946823,1031.422467,14.22,207.0492465,8.305406552
21.49,20.06,0.47,32.52,5.57,0.1382,427.8152689,753.1974555,1169.573882,21.49,201.0731764,7.814281848
8.13,21.22,0.52,41.5,8.54,0.0497,455.0155442,788.098452,1165.646659,8.13,236.608083,8.9168342
6.07,5.66,0.38,50.51,8.85,0.0315,409.7174676,642.261839,1156.629295,6.07,155.6926377,6.568280745
9.41,14.36,0.47,47.94,7.86,0.0532,450.2469475,606.9480524,1122.941301,9.41,211.6160653,8.813067716
7.25,17.93,0.5,46.55,8.5,0.0313,366.3962129,615.2245712,1144.698711,7.25,183.1981064,7.907487412
6.45,21.6,0.66,41.7,8.36,0.0418,287.2308875,871.1760445,1147.696242,6.45,189.5723857,7.576453747
12.75,5.99,0.4,42.59,6.22,0.071,305.5418477,864.7927153,1177.862574,12.75,122.2167391,4.92181528
27.24,22.05,0.65,16.1,2.44,0.1792,288.5189723,842.2774317,1146.468606,27.24,187.537332,7.525447253
15.21,15.97,0.56,36.61,5.27,0.0941,352.3676031,659.8836274,1147.291862,15.21,197.3258577,8.318688455
5.64,8.95,0.31,52.19,8.43,0.0308,389.0080951,757.6375956,1160.816235,5.64,120.5925095,4.955121225
2.31,11.35,0.59,44.62,9.32,0.02,358.3898464,838.8351302,1111.270971,2.31,211.4500094,8.38336842
20.88,10.64,0.31,33.73,5.18,0.1254,403.3318845,802.4007544,1042.605758,20.88,125.0328842,5.222212271
11.48,15.62,0.7,32.32,6.49,0.0765,385.7340127,634.6563581,1016.908496,11.48,270.0138089,11.64458607
24.65,6.03,0.65,19.38,2,0.1602,429.1474164,868.6623599,1083.808712,24.65,278.9458207,10.38821444
19.79,8.17,0.42,32.17,4.67,0.1231,426.731676,648.2047178,1018.337134,19.79,179.2273039,7.818698282
23.89,21.25,0.4,30.64,4.8,0.1448,349.9741124,651.538708,1033.860806,23.89,139.9896449,6.365326211
8.16,7.65,0.45,47.02,7.95,0.0508,356.1671802,870.3025888,1004.768002,8.16,160.2752311,6.679044642
20.77,9.67,0.44,31.33,3.59,0.1336,408.7325208,745.3850817,1060.041258,20.77,179.8423091,7.447592193
7.92,14.07,0.45,46.02,7.74,0.0474,411.2151429,711.8675478,1193.999564,7.92,185.0468143,7.372238916
28.17,15.34,0.43,20.26,2.25,0.1742,349.233981,766.0970227,1075.786255,28.17,150.1706118,6.337762478
19.09,20.27,0.55,25.27,5.05,0.1208,352.6699349,894.4191998,1048.178521,19.09,193.9684642,7.732984265
9.74,13.95,0.37,46.57,8.02,0.0572,432.6899029,635.8891366,1080.689895,9.74,160.0952641,6.903323453
8.09,20.8,0.64,41.74,7.02,0.0532,422.430381,827.0846546,1060.267704,8.09,270.3554439,10.44557994
5.73,17.37,0.62,43.16,9.25,0.0276,309.711177,700.2977587,1134.775365,5.73,192.0209298,8.197141597
20.84,7.26,0.49,28.21,3.38,0.1291,377.0292135,635.1147813,1126.893352,20.84,184.7443146,7.879493636
6.56,8.13,0.64,42.82,7.23,0.0381,476.3953373,726.5800066,1005.468582,6.56,304.8930159,12.09942402
17.86,13.74,0.4,35.44,6.14,0.1109,287.9872487,764.6258633,1102.264631,17.86,115.1948995,5.034890335
7.94,12.94,0.31,53.63,7.7,0.0366,468.1360682,661.7884913,1007.239938,7.94,145.1221812,6.336585917
19.86,19.87,0.55,31.2,4.54,0.1238,315.8991946,721.5808377,1135.472653,19.86,173.744557,7.341658756
24.45,16.61,0.48,27.09,3.22,0.1526,391.5946991,790.7028076,1187.161666,24.45,187.9654556,7.280192985
23.34,12.76,0.53,26.7,2.97,0.1424,373.3540144,772.9344059,1181.497576,23.34,197.8776276,7.762940224
22.83,8.42,0.66,19.24,2.11,0.1474,282.2284542,816.9481782,1041.142422,22.83,186.2707798,7.928373509
5.63,9.54,0.69,42.93,8.05,0.032,481.3873262,850.9213599,1148.52903,5.63,332.1572551,11.78437211
2.65,16.51,0.55,49.96,9.92,0.02,380.08355,722.7420995,1158.613194,2.65,209.0459525,8.452671194
20.97,13.47,0.61,26.88,4.01,0.1291,489.9390209,726.8901826,1172.873507,20.97,298.8628027,11.03003822
11.05,15.3,0.33,46.72,8.07,0.0658,343.0836582,749.0076403,1051.919734,11.05,113.2176072,4.991344768
12.97,8.41,0.36,43.41,5.93,0.0739,470.5806702,769.9060135,1090.166969,12.97,169.4090413,6.741219151
0.93,18.26,0.59,55.48,9.04,0.02,482.9257063,632.4968023,1044.300886,0.93,284.9261667,11.65066029
7.79,22.05,0.47,45.33,8.24,0.048,402.5031316,693.7906063,1004.861891,7.79,189.1764719,8.231785063
1.01,10.16,0.48,55.31,10,0.02,324.5891133,651.5675386,1131.802526,1.01,155.8027744,6.879402329
26.38,14.83,0.42,23.7,2.97,0.1652,430.7544351,715.7558287,1086.292724,26.38,180.9168627,7.414322112
7.3,24.51,0.54,45.53,8.94,0.0424,400.7751746,892.0062218,1049.623376,7.3,216.4185943,8.433678486
16.72,11.66,0.37,39.59,5.6,0.0949,487.7965265,774.819287,1169.420789,16.72,180.4847148,6.864516908
1.17,16.9,0.55,51.8,10,0.02,376.6398536,728.814456,1099.136128,1.17,207.1519195,8.585140644
20.01,6.8,0.37,37.25,3.92,0.126,339.0730025,769.7810686,1198.931535,20.01,125.4570109,5.113905108
